ExpID,PublicationID,PublicationName,IonExpNum,Cells,CellClass,CellOrigin,CellCycle,DNAcontent,PhotonRadiation,PhotonExpNum,Ion,Charge,IrradiationConditions,LET,Energy,ax_paper,bx_paper,ai_paper,bi_paper,ax_fit,bx_fit,ai_fit,bi_fit
604,49,wulf85,13,B14FAF28,n,r,a,5.6,,1,132Xe,54,m,4100.0,0.24,,,0.133,0.0,0.16468857126602,0.0208884453706161,,
605,49,wulf85,14,B14FAF28,n,r,a,5.6,,1,132Xe,54,m,8800.0,5.2,,,0.057,0.0,0.16468857126602,0.0208884453706161,,
606,49,wulf85,15,B14FAF28,n,r,a,5.6,,1,132Xe,54,m,8700.0,5.71,,,0.038,0.0,0.16468857126602,0.0208884453706161,,
607,49,wulf85,16,B14FAF28,n,r,a,5.6,,1,132Xe,54,m,8200.0,7.29,,,0.056,0.0,0.16468857126602,0.0208884453706161,,
608,49,wulf85,17,B14FAF28,n,r,a,5.6,,1,132Xe,54,m,8000.0,8.16,,,0.052,0.0,0.16468857126602,0.0208884453706161,,
609,49,wulf85,18,B14FAF28,n,r,a,5.6,,1,142Nd,60,m,10590.0,3.17,,,0.047,0.0,0.16468857126602,0.0208884453706161,,
610,49,wulf85,19,B14FAF28,n,r,a,5.6,,1,208Pb,82,m,5400.0,0.26,,,0.041,0.0,0.16468857126602,0.0208884453706161,,
611,49,wulf85,20,B14FAF28,n,r,a,5.6,,1,208Pb,82,m,14200.0,3.58,,,0.046,0.0,0.16468857126602,0.0208884453706161,,
612,49,wulf85,21,B14FAF28,n,r,a,5.6,,1,208Pb,82,m,13900.0,7.81,,,0.05,0.0,0.16468857126602,0.0208884453706161,,
613,49,wulf85,22,B14FAF28,n,r,a,5.6,,1,238U,92,m,6500.0,0.3,,,0.032,0.0,0.16468857126602,0.0208884453706161,,
614,49,wulf85,23,B14FAF28,n,r,a,5.6,,1,238U,92,m,14500.0,1.95,,,0.027,0.0,0.16468857126602,0.0208884453706161,0.0406238915240597,-0.000109866854052979
615,49,wulf85,24,B14FAF28,n,r,a,5.6,,1,238U,92,m,15500.0,3.16,,,0.03,0.0,0.16468857126602,0.0208884453706161,0.0371414403165858,-7.64914689457129e-05
616,49,wulf85,25,B14FAF28,n,r,a,5.6,,1,238U,92,m,15800.0,4.37,,,0.028,0.0,0.16468857126602,0.0208884453706161,0.0461792875955811,-7.65863070190851e-05
617,49,wulf85,26,B14FAF28,n,r,a,5.6,,1,238U,92,m,15800.0,5.04,,,0.033,0.0,0.16468857126602,0.0208884453706161,0.0400866532826373,-5.13219627496206e-05
618,49,wulf85,27,B14FAF28,n,r,a,5.6,,1,238U,92,m,15500.0,6.04,,,0.043,0.0,0.16468857126602,0.0208884453706161,,
619,49,wulf85,28,B14FAF28,n,r,a,5.6,,1,238U,92,m,15500.0,6.27,,,0.042,0.0,0.16468857126602,0.0208884453706161,,
620,49,wulf85,29,B14FAF28,n,r,a,5.6,,1,238U,92,m,15400.0,7.07,,,0.041,0.0,0.16468857126602,0.0208884453706161,0.0450083024376727,-5.35167930520337e-05
621,49,wulf85,30,B14FAF28,n,r,a,5.6,,1,238U,92,m,15000.0,8.61,,,0.044,0.0,0.16468857126602,0.0208884453706161,0.0635692416416792,-0.000184578348335565
622,49,wulf85,31,V79,n,r,a,5.6,,2,12C,6,m,390.0,2.4,,,0.668,0.0,0.239932369595479,0.0139859401850314,,
623,49,wulf85,32,V79,n,r,a,5.6,,2,12C,6,m,290.0,3.9,,,0.869,0.0,0.239932369595479,0.0139859401850314,,
624,49,wulf85,33,V79,n,r,a,5.6,,2,12C,6,m,280.0,4.1,,,0.882,0.0,0.239932369595479,0.0139859401850314,,
625,49,wulf85,34,V79,n,r,a,5.6,,2,12C,6,m,240.0,5.2,,,0.948,0.0,0.239932369595479,0.0139859401850314,,
626,49,wulf85,35,V79,n,r,a,5.6,,2,12C,6,m,225.0,5.7,,,0.786,0.0,0.239932369595479,0.0139859401850314,,
627,49,wulf85,36,V79,n,r,a,5.6,,2,12C,6,m,215.0,6.1,,,1.07,0.0,0.239932369595479,0.0139859401850314,,
628,49,wulf85,37,V79,n,r,a,5.6,,2,12C,6,m,180.0,7.6,,,0.917,0.0,0.239932369595479,0.0139859401850314,,
629,49,wulf85,38,V79,n,r,a,5.6,,2,12C,6,m,162.0,8.7,,,0.938,0.0,0.239932369595479,0.0139859401850314,,
630,49,wulf85,39,V79,n,r,a,5.6,,2,16O,8,m,392.0,5.6,,,0.67,0.0,0.239932369595479,0.0139859401850314,,
631,49,wulf85,40,V79,n,r,a,5.6,,2,16O,8,m,392.0,5.6,,,0.59,0.0,0.239932369595479,0.0139859401850314,,
632,49,wulf85,41,V79,n,r,a,5.6,,2,16O,8,m,278.0,8.7,,,0.989,0.0,0.239932369595479,0.0139859401850314,,
633,49,wulf85,42,V79,n,r,a,5.6,,2,16O,8,m,278.0,8.7,,,1.012,0.0,0.239932369595479,0.0139859401850314,,
634,49,wulf85,43,V79,n,r,a,5.6,,2,18F,9,m,834.0,2.2,,,0.257,0.0,0.239932369595479,0.0139859401850314,,
635,49,wulf85,44,V79,n,r,a,5.6,,2,18F,9,m,622.0,3.8,,,0.396,0.0,0.239932369595479,0.0139859401850314,,
636,49,wulf85,45,V79,n,r,a,5.6,,2,18F,9,m,515.0,5.2,,,0.556,0.0,0.239932369595479,0.0139859401850314,,
637,49,wulf85,46,V79,n,r,a,5.6,,2,18F,9,m,515.0,5.2,,,0.584,0.0,0.239932369595479,0.0139859401850314,,
638,49,wulf85,47,V79,n,r,a,5.6,,2,40Ar,18,m,2400.0,1.9,,,0.081,0.0,0.239932369595479,0.0139859401850314,,
639,49,wulf85,48,V79,n,r,a,5.6,,2,40Ar,18,m,1750.0,5.1,,,0.189,0.0,0.239932369595479,0.0139859401850314,,
640,49,wulf85,49,V79,n,r,a,5.6,,2,40Ar,18,m,1300.0,9.1,,,0.154,0.0,0.239932369595479,0.0139859401850314,,
641,49,wulf85,50,V79,n,r,a,5.6,,2,40Ar,18,m,1300.0,9.1,,,0.168,0.0,0.239932369595479,0.0139859401850314,,
642,49,wulf85,51,V79,n,r,a,5.6,,2,40Ar,18,m,1175.0,10.4,,,0.282,0.0,0.239932369595479,0.0139859401850314,,
643,49,wulf85,52,V79,n,r,a,5.6,,2,40Ar,18,m,940.0,14.2,,,0.386,0.0,0.239932369595479,0.0139859401850314,,
644,49,wulf85,53,V79,n,r,a,5.6,,2,40Ar,18,m,830.0,16.9,,,0.422,0.0,0.239932369595479,0.0139859401850314,,
645,49,wulf85,54,V79,n,r,a,5.6,,2,40Ar,18,m,730.0,20.0,,,0.588,0.0,0.239932369595479,0.0139859401850314,,
646,49,wulf85,55,V79,n,r,a,5.6,,2,40Ar,18,m,480.0,35.0,,,0.686,0.0,0.239932369595479,0.0139859401850314,,
647,49,wulf85,56,V79,n,r,a,5.6,,2,40Ar,18,m,155.0,165.0,,,0.919,0.0,0.239932369595479,0.0139859401850314,,
648,49,wulf85,57,V79,n,r,a,5.6,,2,40Ar,18,m,150.0,170.0,,,1.129,0.0,0.239932369595479,0.0139859401850314,,
649,49,wulf85,58,V79,n,r,a,5.6,,2,40Ca,20,m,1500.0,10.6,,,0.125,0.0,0.239932369595479,0.0139859401850314,,
650,49,wulf85,59,V79,n,r,a,5.6,,2,56Fe,26,m,1590.0,0.1,,,0.031,0.0,0.239932369595479,0.0139859401850314,,
651,49,wulf85,60,V79,n,r,a,5.6,,2,56Fe,26,m,1950.0,13.0,,,0.208,0.0,0.239932369595479,0.0139859401850314,,
652,49,wulf85,61,V79,n,r,a,5.6,,2,56Fe,26,m,1650.0,17.0,,,0.265,0.0,0.239932369595479,0.0139859401850314,,
653,49,wulf85,62,V79,n,r,a,5.6,,2,56Fe,26,m,650.0,60.0,,,0.527,0.0,0.239932369595479,0.0139859401850314,,
654,49,wulf85,63,V79,n,r,a,5.6,,2,56Fe,26,m,520.0,80.0,,,0.672,0.0,0.239932369595479,0.0139859401850314,,
655,49,wulf85,64,V79,n,r,a,5.6,,2,56Fe,26,m,460.0,95.0,,,0.62,0.0,0.239932369595479,0.0139859401850314,,
656,49,wulf85,65,V79,n,r,a,5.6,,2,56Fe,26,m,185.0,400.0,,,1.088,0.0,0.239932369595479,0.0139859401850314,,
657,49,wulf85,66,V79,n,r,a,5.6,,2,58Ni,28,m,5170.0,0.7,,,0.015,0.0,0.239932369595479,0.0139859401850314,,
658,49,wulf85,67,V79,n,r,a,5.6,,2,58Ni,28,m,4480.0,1.8,,,0.036,0.0,0.239932369595479,0.0139859401850314,,
659,49,wulf85,68,V79,n,r,a,5.6,,2,58Ni,28,m,4160.0,2.5,,,0.059,0.0,0.239932369595479,0.0139859401850314,,
660,49,wulf85,69,V79,n,r,a,5.6,,2,58Ni,28,m,3700.0,4.5,,,0.1,0.0,0.239932369595479,0.0139859401850314,,
661,49,wulf85,70,V79,n,r,a,5.6,,2,58Ni,28,m,3350.0,6.1,,,0.106,0.0,0.239932369595479,0.0139859401850314,,
662,49,wulf85,71,V79,n,r,a,5.6,,2,84Kr,36,m,5800.0,2.83,,,0.045,0.0,0.239932369595479,0.0139859401850314,,
663,49,wulf85,72,V79,n,r,a,5.6,,2,84Kr,36,m,4000.0,11.0,,,0.083,0.0,0.239932369595479,0.0139859401850314,,
664,49,wulf85,73,V79,n,r,a,5.6,,2,84Kr,36,m,3950.0,11.1,,,0.089,0.0,0.239932369595479,0.0139859401850314,,
665,49,wulf85,74,V79,n,r,a,5.6,,2,84Kr,36,m,3190.0,17.9,,,0.127,0.0,0.239932369595479,0.0139859401850314,,
666,49,wulf85,75,V79,n,r,a,5.6,,2,84Kr,36,m,3150.0,18.0,,,0.137,0.0,0.239932369595479,0.0139859401850314,,
667,49,wulf85,76,V79,n,r,a,5.6,,2,132Xe,54,m,9100.0,3.75,,,0.03,0.0,0.239932369595479,0.0139859401850314,,
668,49,wulf85,77,V79,n,r,a,5.6,,2,132Xe,54,m,8800.0,5.3,,,0.029,0.0,0.239932369595479,0.0139859401850314,,
669,49,wulf85,78,V79,n,r,a,5.6,,2,132Xe,54,m,8800.0,5.3,,,0.032,0.0,0.239932369595479,0.0139859401850314,,
670,49,wulf85,79,V79,n,r,a,5.6,,2,132Xe,54,m,8500.0,6.2,,,0.037,0.0,0.239932369595479,0.0139859401850314,,
671,49,wulf85,80,V79,n,r,a,5.6,,2,132Xe,54,m,8400.0,6.51,,,0.051,0.0,0.239932369595479,0.0139859401850314,,
672,49,wulf85,81,V79,n,r,a,5.6,,2,132Xe,54,m,7600.0,10.1,,,0.049,0.0,0.239932369595479,0.0139859401850314,,
673,49,wulf85,82,V79,n,r,a,5.6,,2,132Xe,54,m,7600.0,10.1,,,0.051,0.0,0.239932369595479,0.0139859401850314,,
674,49,wulf85,83,V79,n,r,a,5.6,,2,132Xe,54,m,7400.0,11.3,,,0.057,0.0,0.239932369595479,0.0139859401850314,,
675,49,wulf85,84,V79,n,r,a,5.6,,2,132Xe,54,m,7000.0,13.3,,,0.05,0.0,0.239932369595479,0.0139859401850314,,
676,49,wulf85,85,V79,n,r,a,5.6,,2,132Xe,54,m,7000.0,13.3,,,0.053,0.0,0.239932369595479,0.0139859401850314,,
677,49,wulf85,86,V79,n,r,a,5.6,,2,132Xe,54,m,6600.0,15.8,,,0.065,0.0,0.239932369595479,0.0139859401850314,,
678,49,wulf85,87,V79,n,r,a,5.6,,2,132Xe,54,m,6300.0,17.7,,,0.061,0.0,0.239932369595479,0.0139859401850314,,
679,49,wulf85,88,V79,n,r,a,5.6,,2,132Xe,54,m,6300.0,17.7,,,0.062,0.0,0.239932369595479,0.0139859401850314,,
680,49,wulf85,89,V79,n,r,a,5.6,,2,238U,92,m,12500.0,1.1,,,0.021,0.0,0.239932369595479,0.0139859401850314,,
681,49,wulf85,90,V79,n,r,a,5.6,,2,238U,92,m,13500.0,1.7,,,0.021,0.0,0.239932369595479,0.0139859401850314,,
682,49,wulf85,91,V79,n,r,a,5.6,,2,238U,92,m,13500.0,1.7,,,0.02,0.0,0.239932369595479,0.0139859401850314,,
683,49,wulf85,92,V79,n,r,a,5.6,,2,238U,92,m,15000.0,2.5,,,0.017,0.0,0.239932369595479,0.0139859401850314,,
684,49,wulf85,93,V79,n,r,a,5.6,,2,238U,92,m,15200.0,2.75,,,0.02,0.0,0.239932369595479,0.0139859401850314,,
685,49,wulf85,94,V79,n,r,a,5.6,,2,238U,92,m,15500.0,3.2,,,0.022,0.0,0.239932369595479,0.0139859401850314,,
686,49,wulf85,95,V79,n,r,a,5.6,,2,238U,92,m,15700.0,3.85,,,0.019,0.0,0.239932369595479,0.0139859401850314,,
687,49,wulf85,96,V79,n,r,a,5.6,,2,238U,92,m,15700.0,3.85,,,0.023,0.0,0.239932369595479,0.0139859401850314,,
688,49,wulf85,97,V79,n,r,a,5.6,,2,238U,92,m,15750.0,4.1,,,0.023,0.0,0.239932369595479,0.0139859401850314,,
689,49,wulf85,98,V79,n,r,a,5.6,,2,238U,92,m,15750.0,4.1,,,0.021,0.0,0.239932369595479,0.0139859401850314,,
690,49,wulf85,99,V79,n,r,a,5.6,,2,238U,92,m,15750.0,4.1,,,0.023,0.0,0.239932369595479,0.0139859401850314,,
691,49,wulf85,100,V79,n,r,a,5.6,,2,238U,92,m,15800.0,4.7,,,0.019,0.0,0.239932369595479,0.0139859401850314,,
692,49,wulf85,101,V79,n,r,a,5.6,,2,238U,92,m,15600.0,6.9,,,0.026,0.0,0.239932369595479,0.0139859401850314,,
693,49,wulf85,102,V79,n,r,a,5.6,,2,238U,92,m,15600.0,6.9,,,0.028,0.0,0.239932369595479,0.0139859401850314,,
694,49,wulf85,103,V79,n,r,a,5.6,,2,238U,92,m,15500.0,8.2,,,0.026,0.0,0.239932369595479,0.0139859401850314,,
695,49,wulf85,104,V79,n,r,a,5.6,,2,238U,92,m,14400.0,12.3,,,0.041,0.0,0.239932369595479,0.0139859401850314,,
696,49,wulf85,105,V79,n,r,a,5.6,,2,238U,92,m,14000.0,13.3,,,0.043,0.0,0.239932369595479,0.0139859401850314,,
697,49,wulf85,106,V79,n,r,a,5.6,,2,238U,92,m,13800.0,13.7,,,0.043,0.0,0.239932369595479,0.0139859401850314,,
698,50,scholz03,1,CHO,n,r,a,5.6,250kVp,1,20Ne,10,m,30.25,396.0,,,,,0.210402459633302,0.0237607177262311,0.415490104461757,0.0303846203458446
699,50,scholz03,2,CHO,n,r,a,5.6,250kVp,1,16O,8,m,21.4,325.0,,,,,0.210402459633302,0.0237607177262311,0.304696069228966,0.0422300471992215
700,50,scholz03,3,CHO,n,r,a,5.6,250kVp,1,12C,6,m,13.3,270.0,,,,,0.210402459633302,0.0237607177262311,0.388751839170321,0.0383807148340637
701,50,scholz03,4,CHO,n,r,a,5.6,250kVp,1,20Ne,10,m,410.0,11.0,,,,,0.210402459633302,0.0237607177262311,0.773541925832187,0.0284663959697638
702,50,scholz03,5,CHO,n,r,a,5.6,250kVp,1,16O,8,m,265.0,11.0,,,,,0.210402459633302,0.0237607177262311,0.996020721266088,0.0
703,50,scholz03,6,CHO,n,r,a,5.6,250kVp,1,12C,6,m,150.0,11.0,,,,,0.210402459633302,0.0237607177262311,1.51612727478759,-0.112213062888015
704,50,scholz03,7,V79,n,r,a,5.6,250kVp,2,238U,92,m,16500.0,5.0,,,,,0.103948449151237,0.0250624625174058,0.0172352957098401,8.63611965550529e-05
705,50,scholz03,8,V79,n,r,a,5.6,250kVp,2,12C,6,m,150.0,11.0,,,,,0.103948449151237,0.0250624625174058,1.50438371950932,0.0
706,51,persson02,1,AA,t,h,a,6.0,60Co,1,10B,5,m,40.0,36.6,0.047,0.048,0.206,0.151,0.0692494797525931,0.0436888253438989,0.337765968983958,0.105968754158981
707,51,persson02,2,AA,t,h,a,6.0,60Co,1,10B,5,m,80.0,15.3,0.047,0.048,0.238,0.334,0.0692494797525931,0.0436888253438989,0.376246158057746,0.257520167184263
708,51,persson02,3,AA,t,h,a,6.0,60Co,1,10B,5,m,160.0,6.6,0.047,0.048,0.712,0.226,0.0692494797525931,0.0436888253438989,0.827465441911685,0.160400510859015
709,52,yang84,1,C3H10T1/2,n,r,a,5.6,225kVp,1,56Fe,26,m,500.0,300.0,,,,,0.060683523408669,0.0457921105240064,0.594819702652031,0.0191275128036419
710,52,yang84,2,C3H10T1/2,n,r,a,5.6,225kVp,2,238U,92,m,1900.0,960.0,,,,,0.0442440835383736,0.0578487674791825,0.243220739774856,0.0150359367038952
711,53,scholz97,1,CHO,n,r,a,5.6,250kVp,1,12C,6,m,150.0,11.0,0.18,0.028,,,,,0.945842770500991,0.0
712,53,scholz97,2,CHO,n,r,a,5.6,250kVp,1,12C,6,m,32.0,77.0,0.18,0.028,,,,,0.431898959012381,0.063352911793374
713,53,scholz97,3,CHO,n,r,a,5.6,250kVp,1,12C,6,m,16.6,190.0,0.18,0.028,,,,,0.336841427010234,0.0417727967207461
714,53,scholz97,4,CHO,n,r,a,5.6,250kVp,1,12C,6,m,13.5,266.0,0.18,0.028,,,,,0.369726966059227,0.0405199738069492
715,53,scholz97,5,CHO,n,r,a,5.6,250kVp,1,16O,8,m,265.0,11.0,0.18,0.028,,,,,1.03576513536131,0.0
716,53,scholz97,6,CHO,n,r,a,5.6,250kVp,1,16O,8,m,50.5,89.0,0.18,0.028,,,,,1.09731371345114,-0.0575148859689927
717,53,scholz97,7,CHO,n,r,a,5.6,250kVp,1,16O,8,m,29.0,194.0,0.18,0.028,,,,,0.577239678095299,0.0263742537588714
718,53,scholz97,8,CHO,n,r,a,5.6,250kVp,1,16O,8,m,19.4,395.0,0.18,0.028,,,,,0.459306489814129,0.0234816284892556
719,54,prise90,1,V79,n,r,a,5.6,250kVp,1,1H,1,m,16.9,1.9,0.11,0.027,0.35,0.045,,,0.357050362476675,0.044449582079564
720,54,prise90,2,V79,n,r,a,5.6,250kVp,1,1H,1,m,23.7,1.15,0.11,0.027,0.33,0.066,,,0.386074994157559,0.0513870648009032
721,54,prise90,3,V79,n,r,a,5.6,250kVp,1,1H,1,m,31.0,0.76,0.11,0.027,1.03,0.0,,,1.08180944929625,0.0
722,54,prise90,4,V79,n,r,a,5.6,250kVp,1,4He,2,m,108.0,0.95,0.11,0.027,1.31,0.0,,,1.54454664177011,-0.0387377358855734
723,55,terato08,1,AA8,n,r,a,5.6,60Co,1,12C,6,m,13.0,283.0,,,,,0.416702571716702,0.0137846704140521,0.491649726264015,0.0344256345367883
724,55,terato08,2,AA8,n,r,a,5.6,60Co,1,12C,6,m,30.0,83.0,,,,,0.416702571716702,0.0137846704140521,0.0,0.234714044976485
725,55,terato08,3,AA8,n,r,a,5.6,60Co,1,12C,6,m,50.0,43.0,,,,,0.416702571716702,0.0137846704140521,1.02664097999639,0.0
726,55,terato08,4,AA8,n,r,a,5.6,60Co,1,56Fe,26,m,200.0,290.0,,,,,0.416702571716702,0.0137846704140521,1.52767602076768,0.0
727,56,suzuki96,1,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,22.0,126.0,,,,,0.180768402048966,0.156671794147187,1.27817446750678,0.0
728,56,suzuki96,2,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,39.0,59.0,,,,,0.180768402048966,0.156671794147187,1.46538243495286,0.0
729,56,suzuki96,3,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,68.0,29.3,,,,,0.180768402048966,0.156671794147187,1.67474349454713,0.0
730,56,suzuki96,4,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,75.0,26.0,,,,,0.180768402048966,0.156671794147187,1.85196655424238,0.0
731,56,suzuki96,5,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,110.0,16.4,,,,,0.180768402048966,0.156671794147187,3.06686851622204,-0.386914068442581
732,56,suzuki96,6,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,124.0,14.0,,,,,0.180768402048966,0.156671794147187,2.4220716904984,-0.137544718335814
733,56,suzuki96,7,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,148.0,11.2,,,,,0.180768402048966,0.156671794147187,2.07297085435889,0.0
734,56,suzuki96,8,HE,n,h,G1/G0,6.0,137Cs,1,12C,6,m,230.0,6.6,,,,,0.180768402048966,0.156671794147187,1.99121726423006,-0.169023133501697
735,57,matsumoto08,1,C32TG,t,h,a,6.0,200kVp,1,12C,6,s,50.0,43.4,,,,,0.253764128743659,0.0382310657562866,0.755356731847022,0.0506054930652858
736,57,matsumoto08,2,Colo679,t,h,a,6.0,200kVp,2,12C,6,s,50.0,43.4,,,,,0.0,0.099494617323061,0.62345800478388,0.0562410973938427
737,57,matsumoto08,3,HMV-I,t,h,a,6.0,200kVp,3,12C,6,s,50.0,43.4,,,,,0.366918101603791,0.0487353045373174,0.506937199663924,0.131131149293005
738,57,matsumoto08,4,HMV-II,t,h,a,6.0,200kVp,4,12C,6,s,50.0,43.4,,,,,0.317762911311809,0.0181628269037413,0.73848527114209,0.0
739,57,matsumoto08,5,92-1,t,h,a,6.0,200kVp,5,12C,6,s,50.0,43.4,,,,,0.848353118905808,0.0817149678576807,1.53498038815965,0.0
740,57,matsumoto08,6,MeWo,t,h,a,6.0,200kVp,6,12C,6,s,50.0,43.4,,,,,0.559823941124788,0.0378057086270999,1.04669251853163,0.0168344678771668
741,58,mehnati05,1,CHO,n,r,a,5.6,200kVp,1,12C,6,m,20.0,144.0,,,0.67,0.0,0.275513617328958,0.0165482487375077,0.642901598474583,0.0
742,58,mehnati05,2,CHO,n,r,a,5.6,200kVp,1,12C,6,m,60.0,35.0,,,0.83,0.0,0.275513617328958,0.0165482487375077,,
743,58,mehnati05,3,CHO,n,r,a,5.6,200kVp,1,12C,6,m,82.0,23.5,,,1.0,0.0,0.275513617328958,0.0165482487375077,,
744,58,mehnati05,4,CHO,n,r,a,5.6,200kVp,1,12C,6,m,99.0,18.7,,,1.03,0.0,0.275513617328958,0.0165482487375077,,
745,58,mehnati05,5,CHO,n,r,a,5.6,200kVp,1,20Ne,10,m,102.0,64.0,,,1.1,0.0,0.275513617328958,0.0165482487375077,,
746,58,mehnati05,6,CHO,n,r,a,5.6,200kVp,1,20Ne,10,m,120.0,52.0,,,1.11,0.0,0.275513617328958,0.0165482487375077,,
747,58,mehnati05,7,CHO,n,r,a,5.6,200kVp,1,20Ne,10,m,171.0,34.0,,,1.32,0.0,0.275513617328958,0.0165482487375077,1.31186977572908,0.0
748,58,mehnati05,8,CHO,n,r,a,5.6,200kVp,1,20Ne,10,m,228.0,23.4,,,1.23,0.0,0.275513617328958,0.0165482487375077,,
749,58,mehnati05,9,CHO,n,r,a,5.6,200kVp,1,20Ne,10,m,341.0,14.0,,,1.03,0.0,0.275513617328958,0.0165482487375077,,
750,58,mehnati05,10,CHO,n,r,a,5.6,200kVp,1,40Ar,18,m,341.0,105.7,,,0.3,0.0,0.275513617328958,0.0165482487375077,,
751,58,mehnati05,11,CHO,n,r,a,5.6,200kVp,1,56Fe,26,m,780.0,55.0,,,0.48,0.0,0.275513617328958,0.0165482487375077,0.472407737870377,0.0
752,58,mehnati05,12,CHO,n,r,a,5.6,200kVp,1,56Fe,26,m,1200.0,28.0,,,0.38,0.0,0.275513617328958,0.0165482487375077,0.380344663387347,0.0
753,58,mehnati05,13,CHO,n,r,a,5.6,200kVp,1,56Fe,26,m,2000.0,13.0,,,0.29,0.0,0.275513617328958,0.0165482487375077,0.273353159838435,0.00304449619089303
754,59,stenerloew95,1,HTh7,t,h,a,6.0,60Co,1,4He,2,s,40.0,3.82,0.269,0.052,0.738,0.0,0.253486555430815,0.0540012065205304,0.769713887321229,0.0
755,59,stenerloew95,2,B16,t,r,a,5.6,60Co,2,4He,2,s,40.0,3.82,0.122,0.043,0.741,0.07,0.226868124520812,0.0337164704287359,1.20542144129145,0.0
756,59,stenerloew95,3,IGR,t,h,a,6.0,60Co,3,4He,2,s,40.0,3.82,0.108,0.056,0.531,0.062,0.123564504364188,0.054512704883292,0.924173879647928,0.0
757,59,stenerloew95,4,V79,n,r,a,5.6,60Co,4,4He,2,s,40.0,3.82,0.188,0.029,0.649,0.004,0.203051740992472,0.0263071669685897,0.469844301399926,0.0325200133622463
758,59,stenerloew95,5,V79,n,r,a,5.6,60Co,4,14N,7,m,125.0,20.3,0.188,0.029,1.04,0.07,0.203051740992472,0.0263071669685897,1.19187449400658,0.0
759,59,stenerloew95,6,LS-174T,t,h,a,6.0,60Co,5,4He,2,s,40.0,3.82,0.543,0.0,0.918,0.0,0.545097704418548,0.0,0.829105858201284,0.0
760,59,stenerloew95,7,LS-174T,t,h,a,6.0,60Co,5,14N,7,m,125.0,20.3,0.543,0.0,1.48,0.209,0.545097704418548,0.0,1.77242911200852,0.12214199508116
761,59,stenerloew95,8,U-343MG,t,h,a,6.0,60Co,6,4He,2,s,40.0,3.82,0.061,0.067,0.784,0.0,0.0,0.0741075845595275,0.772331565247041,0.0
762,59,stenerloew95,9,U-343MG,t,h,a,6.0,60Co,6,14N,7,m,125.0,20.3,0.061,0.067,1.92,0.177,0.0,0.0741075845595275,2.29348907573859,0.0
763,59,stenerloew95,10,DU-145,t,h,a,6.0,60Co,7,4He,2,s,40.0,3.82,0.189,0.024,0.731,0.0,0.214153780235829,0.0223353290409917,1.00077219110568,-0.0538856605824842
764,60,okayasu06,1,CHO,n,r,a,5.6,,1,12C,6,m,70.0,28.5,,,,,0.0,0.0720844768793456,0.541986461078039,0.0504844987898505
765,60,okayasu06,2,CHO,n,r,a,5.6,,1,56Fe,26,m,200.0,430.0,,,,,0.0,0.0720844768793456,1.08622868714222,0.0568398713001107
766,60,okayasu06,3,xrs6,n,r,a,5.6,,2,12C,6,m,70.0,28.5,,,,,1.73149960432089,-0.0786328751848186,2.17940588545131,-0.161096751802493
767,60,okayasu06,4,xrs6,n,r,a,5.6,,2,56Fe,26,m,200.0,430.0,,,,,1.73149960432089,-0.0786328751848186,2.03803667313222,0.0
768,60,okayasu06,5,xrs6-hamKu80,n,r,a,5.6,,3,12C,6,m,70.0,28.5,,,,,0.168107836572783,0.0354939487873538,0.903440928562019,0.0
769,60,okayasu06,6,xrs6-hamKu80,n,r,a,5.6,,3,56Fe,26,m,200.0,430.0,,,,,0.168107836572783,0.0354939487873538,1.11602541517909,0.0777493765756094
770,60,okayasu06,7,HFL-III,n,h,a,6.0,,4,12C,6,m,70.0,28.5,,,,,0.743439051461899,0.0,1.77930683742448,-0.111112144842083
771,60,okayasu06,8,HFL-III,n,h,a,6.0,,4,56Fe,26,m,200.0,430.0,,,,,0.743439051461899,0.0,2.19550557817338,-0.0737908059484374
772,60,okayasu06,9,180BR,n,h,a,6.0,,5,12C,6,m,70.0,28.5,,,,,2.72836398399939,-0.269829833504481,2.75932431603677,-0.297373085468499
773,60,okayasu06,10,180BR,n,h,a,6.0,,5,56Fe,26,m,200.0,430.0,,,,,2.72836398399939,-0.269829833504481,2.73842593171176,0.427898187708893
774,61,tsuboi07,1,NB1RGB,n,h,a,6.0,137Cs,1,12C,6,m,20.0,144.0,,,,,0.384460479129964,0.0485363629093176,0.64908278792632,0.0375651873015932
775,61,tsuboi07,2,NB1RGB,n,h,a,6.0,137Cs,1,12C,6,m,40.0,57.0,,,,,0.384460479129964,0.0485363629093176,0.617603525817572,0.0831394465344926
776,61,tsuboi07,3,NB1RGB,n,h,a,6.0,137Cs,1,12C,6,m,80.0,24.0,,,,,0.384460479129964,0.0485363629093176,1.05045429693246,0.140524344317729
777,61,tsuboi07,4,U-87MG,t,h,a,6.0,137Cs,2,12C,6,m,20.0,144.0,,,,,0.407363810412502,0.0602177901395855,0.495395083422119,0.149569882026162
